DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME,NFC1_ID,MARKET_COUNT,SHARE_INTERNAL_LOC_1336951,INTERNAL_LIFT_LOC_1336951,EVENTS_COUNT_LOC_1336951,SHARE_INTERNAL_LOC_1419760,INTERNAL_LIFT_LOC_1419760,EVENTS_COUNT_LOC_1419760,SHARE_INTERNAL_LOC_98911,INTERNAL_LIFT_LOC_98911,EVENTS_COUNT_LOC_98911,SHARE_INTERNAL_LOC_416188,INTERNAL_LIFT_LOC_416188,EVENTS_COUNT_LOC_416188,SHARE_INTERNAL_LOC_108139,INTERNAL_LIFT_LOC_108139,EVENTS_COUNT_LOC_108139,SHARE_INTERNAL_LOC_584900,INTERNAL_LIFT_LOC_584900,EVENTS_COUNT_LOC_584900,SHARE_INTERNAL_LOC_129455,INTERNAL_LIFT_LOC_129455,EVENTS_COUNT_LOC_129455,SHARE_INTERNAL_LOC_28670,INTERNAL_LIFT_LOC_28670,EVENTS_COUNT_LOC_28670,SHARE_INTERNAL_LOC_493281,INTERNAL_LIFT_LOC_493281,EVENTS_COUNT_LOC_493281,SHARE_INTERNAL_LOC_28753,INTERNAL_LIFT_LOC_28753,EVENTS_COUNT_LOC_28753
134048,"ГЛУТАРГИН АЛКОКЛИН, Здоровье Группа компаний ООО (Украина, Харьков), пор. д/оральн. р-ра 1 г/3 г пакет 3 г, #10",350,АРГИНИН,Пероральные жидкие обычные,9,0.1737600333333333,17.13,30.0,0.5120708571428572,38.8751,7.0,0.2482779393939394,22.6442,33.0,0.5422927307692308,67.2962,26.0,0.4679336,9.7383,10.0,0.2801790909090909,17.106099999999998,11.0,0.281660375,9.3612,8.0,1.0,4.66,1.0,0.4585734615384615,8.5005,13.0,,,
144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",2733,ТРОКСЕРУТИН,Пероральные твердые обычные,9,0.0,0.0,22.0,0.0,0.0,11.0,0.0,0.0,15.0,0.1715021,3.88,10.0,0.0,0.0,5.0,0.3729826666666667,1.57,3.0,,,,0.0641864,3.11,5.0,0.0,0.0,1.0,0.0,0.0,2.0
149164,"ЛЕРКАМЕН® 10, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 10 мг, #60",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,9,0.5551373225806452,68.8475,31.0,0.5078682258064516,40.7295,31.0,0.5038647272727274,30.102,22.0,0.4818025517241379,30.1094,29.0,0.1519997777777778,6.6456,9.0,0.1440094166666666,1.73,12.0,0.2304536153846153,5.1018,26.0,0.3367425263157894,20.6392,19.0,0.09634225,0.83,4.0,,,
149166,"ЛИРИКА, Viatris  (США), капс. 75 мг блистер, #14",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,9,0.7191930555555556,157.5543,18.0,0.680793,187.4834,29.0,0.8188675000000001,34.0279,2.0,0.6216295833333333,86.8906,24.0,0.6527202631578948,29.018,19.0,0.6938709000000001,27.6165,10.0,0.4992725999999999,54.5136,25.0,0.8012864999999999,168.62290000000002,6.0,0.4969165999999999,48.6435,5.0,,,
187678,"ЭДЕМ, Фармак АО (Украина, Киев), табл. п/о 5 мг блистер, #30",40218,ДЕЗЛОРАТАДИН,Пероральные твердые обычные,9,0.6127080625,120.9826,32.0,0.673321375,104.6962,32.0,0.6528651428571429,83.1849,14.0,0.67585245,111.3035,20.0,0.6518449,23.2631,10.0,0.5874545833333333,28.3763,12.0,0.6881516111111111,63.2185,18.0,,,,0.5893722,21.51,10.0,0.42604625,16.1659,4.0
230392,"НО-ШПА® ФОРТЕ, Opella Healthcare International  (Франция), табл. 80 мг блистер, #24",3147,ДРОТАВЕРИН,Пероральные твердые обычные,9,,,,0.6190933333333334,66.8699,33.0,0.5603556206896552,91.5215,29.0,0.4298998888888888,61.0717,18.0,0.485734,50.6547,21.0,0.5812074117647059,56.3019,17.0,0.5823667777777778,90.743,27.0,0.6457395,78.5448,12.0,0.6431385,72.9627,20.0,0.5137390000000001,65.7868,24.0
273079,"ВОЛЬТАРЕН ФОРТЕ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 2,32 % туба 100 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",9,0.7707699117647059,209.5729,34.0,0.5870824782608696,123.6923,23.0,0.6577147333333334,93.8507,15.0,0.5775642666666666,126.6785,15.0,0.6583731428571429,24.6033,14.0,0.3951681999999999,27.9537,10.0,0.7162982222222223,87.6543,9.0,,,,0.456749,7.1654,8.0,0.560748,9.0,1.0
329670,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), р-р накожный 1 % фл. 20 мл, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",9,0.7780558695652174,151.9423,23.0,0.5319320625,44.7287,16.0,0.4648651333333333,54.1549,15.0,0.427839,77.6158,12.0,0.6011197142857142,9.845,7.0,0.3001000714285714,12.7306,14.0,0.7264714999999999,18.0715,4.0,,,,0.5,1.47,2.0,0.0978,2.0,1.0
379545,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #5",3170,ДИКЛОФЕНАК,Прочие системные,9,0.6245584444444444,16.3633,9.0,0.4533339285714285,9.8725,14.0,1.0,28.47,1.0,0.4775318571428571,7.0,7.0,0.254437875,1.3603,8.0,0.0,0.0,1.0,0.166666625,5.18,8.0,0.024861,1.0,1.0,0.1027,0.84,1.0,,,
389775,"НУРОФЕН ДЛЯ ДЕТЕЙ ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 200 мг/5 мл фл. 100 мл, с апельсиновым вкусом",3138,ИБУПРОФЕН,Пероральные жидкие обычные,9,0.8759251891891893,647.9212,37.0,0.8722622692307692,824.2728,26.0,0.8297689333333333,312.934,30.0,0.8097552333333333,381.5582,30.0,0.814644,228.0624,14.0,0.7921725714285714,150.80020000000002,21.0,0.8421813846153847,305.4666,26.0,0.831823,128.24290000000002,5.0,0.7222786470588235,270.9545,17.0,,,
636736,"ТЕРМИДОЛ, Киевский витаминный завод АО (Украина, Киев), капс. мягкие 400 мг блистер, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,9,0.9375336666666666,695.8315,12.0,0.9586772,566.6387,5.0,0.8426696666666667,320.7109,12.0,0.923683777777778,404.4006,18.0,0.8561932857142857,90.3245,7.0,0.7915291333333333,202.091,15.0,0.9795062,628.7033,5.0,0.7464803333333333,223.7476,9.0,0.8271573333333334,130.2506,6.0,,,
702760,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба алюм. 50 г, в пачке",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",9,0.5823294999999999,283.9641,4.0,0.5290252,73.3757,20.0,0.7905528,22.0666,5.0,0.5041836666666667,11.3552,3.0,0.4089571428571428,21.004,7.0,0.5736482857142857,44.869,7.0,0.4339989166666667,76.4488,24.0,,,,0.8211041666666666,15.3701,6.0,0.457178125,17.9,8.0
757899,"НО-ШПА® ФОРТЕ, Opella Healthcare International  (Франция), табл. 80 мг блистер, #10",3147,ДРОТАВЕРИН,Пероральные твердые обычные,9,0.6541797368421053,90.5023,19.0,0.5469922500000001,75.6473,36.0,0.5864337727272727,90.327,22.0,0.4780056956521739,52.4766,23.0,0.4400933636363637,31.5934,22.0,0.6444825,97.725,14.0,0.5499670952380952,95.1345,21.0,,,,0.4430423333333333,105.3325,12.0,0.068577,1.0,1.0
6573,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 100 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",8,0.509154625,36.8146,16.0,0.4999158571428571,12.1,7.0,0.5959762142857142,16.5309,14.0,0.522303125,20.1191,8.0,,,,1.0,9.84,3.0,0.339841,10.6663,5.0,0.215097,1.7,1.0,1.0,0.28,1.0,,,
33762,"ГЕПАТРОМБИН, Stada  (Германия), гель 50000 МЕ/100 г туба 40 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",8,0.52700132,68.9208,25.0,0.5527954545454545,32.7893,11.0,0.7813531538461539,87.5293,13.0,0.7618496,50.36110000000001,5.0,0.6666666666666666,8.6842,3.0,,,,0.453378,32.08,2.0,1.0,12.61,1.0,,,,0.0,0.0,3.0
36994,"ГЕПАРИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 600 ЕД/г туба 30 г",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",8,0.5405104374999999,74.0674,16.0,0.37432175,29.6532,4.0,,,,0.6531912222222221,101.2814,9.0,,,,1.0,7.6116,1.0,0.3262011666666666,5.9131,6.0,0.5288112142857143,32.4246,14.0,1.0,1.94,1.0,0.4465436666666666,10.5835,6.0
38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,Для введения в легкие,8,0.2200613846153846,23.9284,26.0,0.3286416315789474,12.9206,19.0,0.2570656666666667,14.1002,21.0,0.1719303913043478,25.7086,23.0,0.4487645555555555,3.6123,9.0,0.18641,3.2,8.0,0.333227,17.11,9.0,0.229233,9.2819,14.0,,,,,,
40041,"ЭРИУС®, Bayer Consumer Health  (Швейцария), табл. п/плен. оболочкой 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН,Пероральные твердые обычные,8,0.5940561333333334,155.6403,15.0,0.6093697391304348,81.4036,23.0,0.631996,96.2027,21.0,0.6557116363636364,142.8415,11.0,0.352246,17.4753,7.0,0.4703072857142857,42.2899,7.0,0.7388133333333333,88.3064,9.0,,,,0.678572,23.3608,6.0,,,
47005,"ДРОТАВЕРИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 40 мг контурн. ячейк. уп., #20",3147,ДРОТАВЕРИН,Пероральные твердые обычные,8,0.5441877894736842,84.4636,19.0,0.5664522727272727,50.357,11.0,0.9666976,27.7037,5.0,,,,0.8252140000000001,18.7793,5.0,0.5,90.75,2.0,0.7534657857142858,51.7236,14.0,0.4775283809523809,71.91799999999999,21.0,0.5806178,3.778,5.0,,,
49724,"ЭРИУС®, Bayer Consumer Health  (Швейцария), сироп 0,5 мг/мл фл. 60 мл, #1",40218,ДЕЗЛОРАТАДИН,Пероральные жидкие обычные,8,0.6556613870967742,181.3757,31.0,0.6835999285714286,117.6,14.0,0.572999,96.4682,17.0,0.6841613684210527,118.0944,19.0,0.4500036363636363,17.0662,11.0,0.5984155999999999,32.122400000000006,10.0,0.607886,69.6352,12.0,,,,0.5655637777777778,25.9143,9.0,,,
55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",2969,НАПРОКСЕН,Пероральные твердые обычные,8,0.5885578181818182,96.261,22.0,0.3871298888888889,33.7813,18.0,0.4567536153846153,35.8668,13.0,0.5111904666666667,30.9864,15.0,0.516294,5.68,8.0,0.4679764999999999,5.7235,6.0,0.5438005,22.9328,12.0,,,,0.3934641666666666,7.4553,12.0,,,
55121,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #10",2969,НАПРОКСЕН,Пероральные твердые обычные,8,0.6823725714285714,99.198,21.0,0.4339052222222222,22.6115,27.0,0.3684084761904762,22.3321,21.0,0.4945010869565218,36.068,23.0,0.5212645714285714,8.312100000000001,14.0,0.4817333333333333,14.0873,9.0,0.3484958666666667,16.7026,15.0,,,,0.4208727,8.1707,10.0,,,
69784,"ИБУПРОФЕН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 200 мг контурн. ячейк. уп., #50",3138,ИБУПРОФЕН,Пероральные твердые обычные,8,,,,0.8908148636363635,426.7246,22.0,0.72628744,157.6378,25.0,,,,0.7763784117647059,115.7774,17.0,0.8240196363636364,167.8455,22.0,0.8193275625,345.862,16.0,0.7649259583333333,99.5376,24.0,0.6962254999999999,165.0857,20.0,0.3546368275862069,40.5695,29.0
94658,"НУРОФЕН ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 400 мг, #12",3138,ИБУПРОФЕН,Пероральные твердые обычные,8,,,,0.8113358260869566,252.4579,23.0,0.7138783333333333,234.2284,33.0,0.733530125,305.4529,32.0,0.6638875151515151,146.2655,33.0,0.6707424,182.8528,30.0,0.792036,223.2918,24.0,0.5698913888888888,235.0546,18.0,0.77334725,176.7103,24.0,,,
99352,"НУРОФЕН, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #12",3138,ИБУПРОФЕН,Пероральные твердые обычные,8,,,,0.876393,616.0817,33.0,0.7609056451612903,312.0102,31.0,0.7984528333333334,359.0073,30.0,0.8015948888888889,207.1556,27.0,0.7778705833333334,233.6302,24.0,0.84223240625,390.3829,32.0,0.7041564705882353,180.7445,17.0,0.6941188235294118,277.2985,17.0,,,
114335,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,75 г блистер, #30",350,АРГИНИН,Пероральные твердые обычные,8,,,,0.2386192083333333,9.3126,24.0,,,,0.20568285,11.1021,20.0,0.1982656428571428,2.4822,14.0,0.2163128095238095,3.4852,21.0,0.1256322857142857,1.7385,21.0,0.3032117894736842,27.9583,19.0,0.2506274444444444,6.2267,18.0,0.3783617272727272,5.57,11.0
149167,"ЛИРИКА, Viatris  (США), капс. 150 мг блистер, #14",80617,ПРЕГАБАЛИН,Пероральные твердые обычные,8,0.8069636153846154,278.3211,26.0,0.756563,239.2165,24.0,0.5443724999999999,7.756,2.0,0.6663127222222223,81.6125,18.0,0.497886,26.6807,6.0,0.546710875,21.0224,8.0,,,,0.68264725,111.7993,4.0,0.2549072857142857,54.3632,7.0,,,
174103,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), крем 1 % туба 15 г, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",8,0.7344815,190.8804,22.0,0.6226802499999999,61.8891,16.0,0.6985541764705882,78.92229999999999,17.0,0.4913524545454545,73.6495,11.0,0.3865435555555556,9.1644,9.0,,,,0.4606984285714285,25.06,7.0,0.5437065,7.73,2.0,1.0,0.73,1.0,,,
175763,"БРУФЕН®, Abbott Products GmbH  (Германия), гран. шип. 600 мг саше, #30",3138,ИБУПРОФЕН,Пероральные жидкие обычные,8,0.9816960833333334,1000.4788,24.0,,,,0.9420582142857142,547.367,14.0,0.9718126666666668,484.6585,18.0,0.9001173999999998,98.8625,10.0,0.912826,19.1507,1.0,0.9591180714285714,164.296,14.0,,,,0.95129325,65.6844,4.0,0.9032005,108.951,8.0
190510,"ИБУПРОМ СПРИНТ МАКС, Дельта Медикел ООО (Украина, Вишневое), капс. мягкие 400 мг блистер, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,8,0.9111336923076924,806.7817,26.0,0.895710409090909,663.2109,22.0,,,,,,,0.7833528888888889,126.2921,9.0,0.516044,41.9469,1.0,0.9724841666666668,640.3081,6.0,0.7872012500000001,183.1561,4.0,0.8732933333333334,55.9863,6.0,0.69872575,24.0368,4.0
221839,"НУРОФЕН, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #8",3138,ИБУПРОФЕН,Пероральные твердые обычные,8,0.8981931851851852,881.4316,27.0,0.9084466,781.8605,20.0,0.8715114500000001,397.6444,20.0,0.8850188947368421,547.6468,19.0,0.910712375,116.7806,8.0,0.7795166428571428,146.684,14.0,0.8959264399999999,527.0403,25.0,,,,0.7667057272727272,115.6833,11.0,,,
223405,"ЭРИДЕЗ-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. п/о 5 мг контурн. ячейк. уп., #10",40218,ДЕЗЛОРАТАДИН,Пероральные твердые обычные,8,0.6772206666666666,85.2085,12.0,0.6698770000000001,71.0594,18.0,0.8856945,45.7946,2.0,0.6189712222222222,129.5456,9.0,0.646643,1.86,2.0,0.5986216666666667,14.1275,3.0,0.7949164,44.1951,5.0,,,,0.793003,0.66,1.0,,,
231097,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #20",2969,НАПРОКСЕН,Пероральные твердые обычные,8,0.4944574666666667,78.1235,30.0,0.5080512500000001,42.0189,4.0,,,,0.496980875,39.7375,16.0,0.4167044444444444,7.7196,9.0,0.2922005,8.399000000000001,8.0,0.6295959,40.5183,10.0,0.4508534285714285,4.1248000000000005,7.0,,,,0.4285714285714285,2.5,7.0
426659,"ЭСТЕЗИФИН, Фармак АО (Украина, Киев), спрей накожный 1 % фл. 15 мл, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",8,0.87465825,196.9262,8.0,,,,0.710592,45.9679,2.0,0.604068,60.4103,4.0,0.7004356666666668,2.95,3.0,0.23933,1.7682,1.0,0.65275425,15.95,4.0,0.0,0.0,2.0,1.0,0.37,1.0,,,
449655,"ДИКЛОФЕНАК-ТЕВА, Teva (Израиль), р-р д/ин. 75 мг/3 мл амп. 3 мл, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,8,0.7004699999999999,99.3117,20.0,0.6056162272727272,87.8227,22.0,0.9650775,20.6743,2.0,0.7022086666666666,37.4956,6.0,0.4978792,7.069100000000001,5.0,0.4905267999999999,26.4394,5.0,0.5264426923076923,18.5197,13.0,,,,1.0,0.5105,1.0,,,
607314,"НУРОФЕН 12+, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #12",3138,ИБУПРОФЕН,Пероральные твердые обычные,8,0.932877925925926,929.3088,27.0,0.9429159230769232,812.9378,13.0,0.9100635714285714,446.1177,7.0,0.8905934166666666,481.5248,12.0,0.9545796666666666,155.03459999999998,3.0,0.8108191538461539,206.2289,13.0,0.9167864615384616,482.7798,13.0,,,,0.606612,49.5933,1.0,,,
631003,"ЭСТЕЗИФИН, Фармак АО (Украина, Киев), р-р накожный 1 % фл. 25 мл, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",8,0.6722532352941176,212.2166,17.0,0.5804960526315789,41.929,19.0,0.5905371176470587,75.6867,17.0,0.5833723125,73.8731,16.0,0.5777311428571429,9.1794,7.0,0.4043563333333333,9.2056,6.0,0.8003796,16.009999999999998,5.0,,,,,,,0.541563,3.0,2.0
654842,"НУРОФЕН ЭКСПРЕСС ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 400 мг, #20",3138,ИБУПРОФЕН,Пероральные твердые обычные,8,,,,0.8659907058823529,514.326,34.0,0.8165763461538462,296.4318,26.0,0.8248810645161291,365.477,31.0,0.7875331851851852,143.2943,27.0,0.81326136,260.6313,25.0,0.853046,250.9016,14.0,0.5572746666666667,91.6923,6.0,0.7779734347826086,216.4746,23.0,,,
741033,"НУРОФЕН ЭКСПРЕСС УЛЬТРАКАП, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 200 мг, #16",3138,ИБУПРОФЕН,Пероральные твердые обычные,8,0.9247552666666666,933.8424,30.0,0.9078068181818182,716.0296999999999,11.0,0.847147090909091,428.0066,11.0,0.9241645,571.3620999999999,14.0,0.8102398333333333,134.1213,6.0,0.8642920000000001,232.0482,4.0,0.9869515,109.8575,2.0,,,,0.8481685999999999,186.8474,5.0,,,
813369,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",790221,ЭДОКСАБАН,Пероральные твердые обычные,8,0.27924072,9.9252,25.0,0.18207775,8.840399999999999,12.0,0.125,2.0,16.0,0.1666666666666666,1.0,6.0,0.0,0.0,8.0,,,,0.048406375,3.21,24.0,0.1716233636363636,11.1801,22.0,,,,0.185054625,7.0859,16.0
909840,"ЕВРОФАСТ СОФТКАПС, Euro Lifecare  (Великобритания), капс. мягкие 400 мг блистер, в карт. коробке, #20",3138,ИБУПРОФЕН,Пероральные твердые обычные,8,0.689564,103.8855,6.0,0.84325775,573.8140000000001,4.0,0.8644658333333334,287.87350000000004,18.0,0.792207625,287.2987,8.0,0.7421672500000001,63.9145,4.0,0.624631090909091,161.4881,11.0,0.9278246,360.257,5.0,,,,0.7833034285714285,148.3286,7.0,,,
954397,"НУРОФЕН ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 400 мг, #24",3138,ИБУПРОФЕН,Пероральные твердые обычные,8,0.86003675,238.5468,12.0,0.8899087333333333,248.0778,15.0,0.7913121999999999,94.8928,10.0,0.8901404545454544,203.0913,11.0,0.6953408999999999,56.5781,10.0,0.948399,54.3467,6.0,0.9125051818181816,181.7413,11.0,0.8129426666666667,12.6642,3.0,,,,,,
12028,"ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 1 % туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",7,0.7911464117647059,289.11220000000003,17.0,0.7060742142857143,136.5398,14.0,0.7914372857142856,92.237,7.0,0.7681453333333333,103.4138,6.0,0.7640113333333334,13.59,3.0,0.5036964,21.5931,5.0,0.845385,46.9307,2.0,,,,,,,,,
13656,"ИБУПРОФЕН, Sopharma (Болгария), табл. п/о 200 мг блистер в пачке, #50",3138,ИБУПРОФЕН,Пероральные твердые обычные,7,,,,0.8576609999999999,490.5923,25.0,0.8835958571428572,231.1309,7.0,0.8944971333333332,595.8204000000001,15.0,0.872718,77.9193,2.0,0.8471904285714286,215.2351,14.0,0.9245633333333334,64.6123,6.0,,,,0.7873047777777777,244.9199,9.0,,,
32346,"АЦИКЛОВИР 400 СТАДА®, Stada  (Германия), табл. 400 мг блистер, #35",3297,АЦИКЛОВИР,Пероральные твердые обычные,7,0.65744192,116.9488,25.0,0.7080280454545455,81.9229,22.0,0.4809125714285714,92.2616,14.0,0.6808102857142858,52.8479,14.0,0.5986378,21.128400000000003,5.0,0.5475968888888888,27.8208,9.0,0.6942830833333334,64.1813,12.0,,,,,,,,,
36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1",2733,ТРОКСЕРУТИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",7,0.4650808,50.9579,15.0,0.5427256666666667,20.9833,3.0,0.4655813846153846,36.9575,13.0,0.5340914999999999,27.3804,10.0,1.0,4.93,1.0,0.4691593333333333,17.29,6.0,,,,0.6703108571428571,30.787,7.0,,,,,,
38325,"ЛОРАТАДИН, Фармак АО (Украина, Киев), табл. 0,01 г блистер, #20",3030,ЛОРАТАДИН,Пероральные твердые обычные,7,0.3333333333333333,10.6737,3.0,0.748409,10.3835,1.0,,,,,,,0.2024936666666666,3.5634,6.0,0.3543322857142857,15.8544,7.0,0.6153325,36.8008,6.0,0.06722475,0.9368,4.0,0.602835,65.1662,3.0,,,
41633,"ИБУПРОМ, Дельта Медикел ООО (Украина, Вишневое), табл. п/о 200 мг блистер, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,7,0.9251699047619046,1075.7014,21.0,0.9348861333333331,581.5797,15.0,,,,,,,0.8971313333333333,165.6751,6.0,0.503559,2.7539,1.0,0.9574242,475.6672,5.0,,,,0.9686775,32.098,2.0,0.70378075,36.0053,4.0
45751,"ЛОРАТАДИН, Корпорация Артериум  (Украина, Киев), табл. 10 мг блистер, #10",3030,ЛОРАТАДИН,Пероральные твердые обычные,7,,,,0.2493853333333333,96.66,3.0,,,,,,,0.430464375,26.234,8.0,0.508607,6.0106,2.0,0.3897743333333334,78.2239,3.0,0.3386944736842105,22.9178,19.0,0.356287,9.4824,14.0,0.47288775,68.3657,8.0
62203,"АЦИКЛОВИР-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 200 мг контурн. ячейк. уп., в пачке, #20",3297,АЦИКЛОВИР,Пероральные твердые обычные,7,,,,0.4718830869565217,41.3012,23.0,,,,,,,0.3652734285714286,18.428,7.0,0.6993563333333332,30.6125,6.0,0.5261880434782609,30.633,23.0,0.4955466666666666,31.6682,12.0,0.2815841666666667,17.191,6.0,0.3731897142857143,12.108,14.0
95127,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), супп. ректал. 60 мг, #10",3138,ИБУПРОФЕН,Ректальные системные,7,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,9.0,,,,,,,,,
156975,"ДИКЛАК® ГЕЛЬ, Sandoz (Швейцария), гель 5 % туба 100 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",7,0.82304008,263.8241,25.0,0.7106948125,108.6126,16.0,0.6839934999999999,79.4322,8.0,0.6842734285714285,76.35040000000001,7.0,0.1668255,4.3,2.0,0.462494125,22.0268,8.0,,,,0.45449475,23.8845,4.0,,,,,,
160829,"ДИКЛОФЕНАК-ФАРМЕКС, Здоровье Группа компаний ООО (Украина, Харьков), супп. ректал. 100 мг стрип, #10",3170,ДИКЛОФЕНАК,Ректальные системные,7,0.602298,4.6159,3.0,0.47774975,7.6833,4.0,0.872535,13.6906,1.0,0.735068,67.2,3.0,1.0,1.28,1.0,,,,0.349279,14.0977,7.0,,,,0.6287745,1.75,2.0,,,
175805,"ЕВРОФАСТ, Euro Lifecare  (Великобритания), капс. мягкие желат. 400 мг блистер в коробке, #20",3138,ИБУПРОФЕН,Пероральные твердые обычные,7,0.9417694285714286,689.8777,7.0,0.9371224,972.1156,5.0,0.952596,45.5543,2.0,0.93222,93.9627,4.0,0.7937274999999999,18.9777,2.0,,,,0.9891585,47.3109,2.0,,,,0.8460909999999999,14.9723,2.0,,,
175989,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #10",298137,БИЛАСТИН,Пероральные твердые обычные,7,,,,,,,0.1836747727272727,21.483,22.0,0.2324892812499999,15.644,32.0,0.2418249545454545,9.9147,22.0,0.1797864444444444,4.1646,18.0,0.1332292258064516,18.15,31.0,,,,0.4658858181818182,8.3939,11.0,0.893446,6.2700000000000005,2.0
188586,"ДИКЛОФЕНАК ЕВРО, Euro Lifecare  (Великобритания), табл. п/о кишечно-раств. 50 мг блистер, #100",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,7,0.7776765,8.6631,2.0,0.817304806451613,110.3214,31.0,0.8818649230769231,110.2015,26.0,0.7526695999999999,119.2606,25.0,0.631105,24.0047,6.0,0.7832844,32.0025,5.0,0.7742897272727273,82.9194,22.0,,,,,,,,,
193845,"ДРОТАВЕРИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 40 мг контурн. ячейк. уп., #30",3147,ДРОТАВЕРИН,Пероральные твердые обычные,7,0.5586785833333333,91.6587,24.0,0.661275,94.6919,23.0,,,,,,,0.6540572,41.471,10.0,0.58181875,25.9655,4.0,0.6383716470588235,44.3822,17.0,,,,0.68690825,10.0503,4.0,0.66572375,4.4295,4.0
311761,"НУРОФЕН ЭКСПРЕСС ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 400 мг, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,7,,,,,,,0.8094981304347826,205.7681,23.0,0.7925827931034483,292.3977,29.0,0.6770832758620691,124.375,29.0,0.7787391764705882,172.046,34.0,0.825151423076923,297.1411,26.0,0.6843349285714285,180.3607,14.0,0.7658592916666667,162.7718,24.0,,,
